productid,productskuid,New Product Name,Quantity,New_level1,New_level2,Valued_level2,New_level3,brandname,orig_score,aggr_score
100144214,10155955.0,catch kasuri methi,50 g,masala,spices & masalas,spices & masalas,whole spices,Catch,0.0,0.0
100034526,10041293.0,catch kasuri methi,100 g,masala,spices & masalas,spices & masalas,whole spices,Catch,0.0,0.0
100092003,10104745.0,catch kasuri methi,25 g,masala,spices & masalas,spices & masalas,whole spices,Catch,0.0,0.0
100013191,10015227.0,catch super garam masala,16 g,masala,spices & masalas,spices & masalas,garam masala,Catch Salts & Spices,0.0,0.0
100013190,10015226.0,catch super garam masala,100 g,masala,spices & masalas,spices & masalas,blended masalas,Catch,0.0,0.0
100113577,10125318.0,catch super garam masala,200 g,masala,spices & masalas,spices & masalas,blended masalas,Catch,0.0,0.0
100044715,10052330.0,chef solution shawarma seasoning,250 g,masala,spices & masalas,spices & masalas,seasoning,Chef Solution,0.0,0.0
100036278,10043501.0,chhedas cheese ball,90 g,snacks,,,chips,Chheda's,0.0,0.0
100036285,10043509.0,chhedas salted boondi,170 g,,snacks,snacks,namkeen,Chhedas,0.0,0.0
100045266,10052891.0,chhedas testy nuts,35 g,snacks,snacks,snacks,namkeen,Chhedas,0.0,0.0
100018605,10021667.0,chitale bandhu shankarpali,,snacks,snacks,snacks,nachos,Chitale Bandhu,0.0,0.0
100063536,10072360.0,cookme meat mix,50 gm,masala,spices & masalas,spices & masalas,powdered spices,Cook me,0.0,0.0
100088412,10100829.0,cookme turmeric powder,500 gm,masala,spices & masalas,spices & masalas,turmeric powder,Cook me,0.0,0.0
100106309,10118163.0,cookme turmeric powder,200 g,masala,spices & masalas,spices & masalas,powdered spices,Cook me,0.0,0.0
100060984,10069646.0,cookme turmeric powder,50 g,masala,spices & masalas,spices & masalas,turmeric powder,Cookme,0.0,0.0
100106310,10118164.0,cookme turmeric powder,500 g,,spices & masalas,spices & masalas,powdered spices,Cook me,0.0,0.0
100106311,10118165.0,cookme turmeric powder,100 g,masala,spices & masalas,spices & masalas,powdered spices,Cookme,0.0,0.0
100088880,10101350.0,crunchex chilli tadka,35 g,snacks,snacks,snacks,potato chips branded,Balaji Gujarat,0.0,0.0
100046794,10054429.0,das plusfood small mustard,100 g PP,masala,spices & masalas,spices & masalas,mustard seeds,Das Plusfood,0.0,0.0
100030796,10036643.0,das plusfood small mustard,500 g,,spices & masalas,spices & masalas,whole spices,Das Plusfood,0.0,0.0
100048803,10056513.0,dukes nibbles baked snacks jeera,150 g,snacks,biscuits,biscuits,crackers,Dukes,0.0,0.0
100077627,10088774.0,em dees khatta meetha namkeen,150 g,snacks,snacks,snacks,namkeen,Em Dees,0.0,0.0
100021021,10024465.0,everest kutilal chilli powder,100 g,masala,spices & masalas,spices & masalas,powdered spices,Everest,0.0,0.0
100042460,10049923.0,fps turmeric powder,100 g PP 1 pcs,masala,spices & masalas,spices & masalas,turmeric powder,FPS,0.0,0.0
100018466,10021506.0,haldirams salted peanuts,40 g,snacks,snacks,snacks,namkeen,Haldiram Mixtures,0.0,0.0
100072038,10082349.0,haldirams salted peanuts,400 g,snacks,snacks,snacks,peanuts,Haldirams,0.0,0.0
100040532,10047934.0,haldirams salted peanuts,200 g,,,,nuts,Haldiram's Delhi,0.0,0.0
100070623,10080786.0,haldirams salted peanuts,200 g,snacks,snacks,snacks,peanuts,Haldirams,0.0,0.0
100067420,10077088.0,haldirams masala moong dal,40 g,snacks,snacks,snacks,namkeen,Haldirams,0.0,0.0
100150028,10161769.0,homefills chowmein masala,50 g,masala,spices & masalas,spices & masalas,blended masalas,Homefills,0.0,0.0
100077325,10088444.0,jk green whole red chilli,100 g,,spices & masalas,spices & masalas,whole spices,JK,0.0,0.0
100018412,10021449.0,jabsons roasted gud chana,150 g,snacks,snacks,snacks,namkeen,Jabsons,0.0,0.0
100062132,10070799.0,jabsons tandoori roasted peanuts,140 g,snacks,snacks,snacks,namkeen,Jabsons,0.0,0.0
100005181,10005978.0,jacker barbeque potato crisps,110 gm,snacks,snacks,snacks,potato wafers,Jacker,0.0,0.0
100155322,,jacker barbeque potato crisps,75 g,snacks,,,chips,Jacker,0.0,0.0
100155257,,jacker barbeque potato crisps,160 g,snacks,,,chips,Jacker,0.0,0.0
100004911,10005646.0,jacker barbeque potato crisps,75 gm,snacks,snacks,snacks,potato wafers,Jacker,0.0,0.0
100004916,10005652.0,jacker barbeque potato crisps,160 gm,snacks,snacks,snacks,potato wafers,Jacker,0.0,0.0
100069295,10079296.0,jain vijay chevdo flavour,200 g,snacks,snacks,snacks,namkeen,Jain Farm,0.0,0.0
100026464,10031078.0,jaiphal,1 pc,masala,spices & masalas,spices & masalas,whole spices,Magsons,0.0,0.0
100105918,10117782.0,jaiphal,500 g,masala,spices & masalas,spices & masalas,whole spices,Magsons,0.0,0.0
100105892,10117755.0,jaiphal,5 pcs,masala,spices & masalas,spices & masalas,whole spices,Magsons,0.0,0.0
100105893,10117758.0,jaiphal,1 kg,masala,spices & masalas,spices & masalas,whole spices,Magsons,0.0,0.0
100105914,10117774.0,jaiphal,200 g,masala,spices & masalas,spices & masalas,whole spices,Magsons,0.0,0.0
100148602,10160343.0,jalaram foods methi corn mobile khakhra,180 g,snacks,,,indian savouries,Jalaram,0.0,0.0
100033194,10039727.0,jalaram foods methi corn mobile khakhra,180 g,snacks,snacks,snacks,khakhra,JFS,0.0,0.0
100005089,10005853.0,kettle studio sharp jalapeno and cheese cream,47 g,snacks,snacks,snacks,potato chips branded,Kettle,0.0,0.0
100149474,10161215.0,kitchen treasures chicken masala,100 g,masala,spices & masalas,spices & masalas,blended masalas,Kitchen Treasures,0.0,0.0
100063365,10072166.0,kitchen treasures chicken masala,100 gm,masala,spices & masalas,spices & masalas,blended spices,Kitchen Treasure,0.0,0.0
100150177,10161918.0,kitchen treasures coriander powder,500 g,masala,spices & masalas,spices & masalas,powdered spices,Kitchen Treasures,0.0,0.0
100063585,10072419.0,kitchen treasures coriander powder,,masala,spices & masalas,spices & masalas,powdered coriander,Kitchen Treasure,0.0,0.0
100106662,10118505.0,kitchen treasures coriander powder,250 g,masala,spices & masalas,spices & masalas,powdered coriander,Kitchen Treasure,0.0,0.0
100039618,10047230.0,kohinoor punjabi butter chicken masala,15 g,masala,spices & masalas,spices & masalas,blended masalas,Kohinoor,0.0,0.0
100046788,10054423.0,lion deseeded tamarind,500 g,masala,spices & masalas,spices & masalas,tamarind powder,Muscat,0.0,0.0
100033438,10039982.0,maiyas rice kodubale,1 kg,snacks,snacks,snacks,namkeen,Maiyas,0.0,0.0
100033507,10040083.0,maiyas rice kodubale,190 gm,,snacks,snacks,namkeen,Maiyas,0.0,0.0
100041215,10048676.0,maiyas rice kodubale,20 g,,snacks,snacks,namkeen,Maiyas,0.0,0.0
100154593,,majithia turmeric powder,1 kg,masala,spices & masalas,spices & masalas,powdered spices,Majithia,0.0,0.0
100100352,10112588.0,majithia turmeric powder,200 g,masala,spices & masalas,spices & masalas,turmeric powder,Majithia,0.0,0.0
100100353,10112590.0,majithia turmeric powder,500 g,masala,spices & masalas,spices & masalas,turmeric powder,Majithia,0.0,0.0
100069137,10079106.0,majithia turmeric powder,100 g,masala,spices & masalas,spices & masalas,powdered spices,Majithia,0.0,0.0
100077429,10088555.0,mambo multigrain salsa wavy chips,150 gm,snacks,snacks,snacks,other chips,Priyagold,0.0,0.0
100063386,10072194.0,miltop tamarind,400 g,masala,spices & masalas,spices & masalas,whole spices,Miltop,0.0,0.0
100101424,10113638.0,mona jeera,100 g,masala,spices & masalas,spices & masalas,whole spices,Mona,0.0,0.0
100101428,10113641.0,mona jeera,50 g,masala,spices & masalas,spices & masalas,whole spices,Mona,0.0,0.0
100101427,10113640.0,mona jeera,200 g,masala,spices & masalas,spices & masalas,whole spices,Mona,0.0,0.0
100083376,10095324.0,mona jeera,500 g,masala,spices & masalas,spices & masalas,whole spices,Mona,0.0,0.0
100033461,10040007.0,nathans chilli groundnut seeds,150 g,snacks,,,seeds,Nathans,0.0,0.0
100022073,10025652.0,naturesmith italian seasonings herb,30 g,masala,spices & masalas,spices & masalas,herbs,Nature Smith,0.0,0.0
100101384,10113604.0,nilons chicken masala,50 g,masala,spices & masalas,spices & masalas,blended spices,Nilon's,0.0,0.0
100020225,10023607.0,nilons ginger paste,200 g,masala,spices & masalas,,,Nilons,0.0,0.0
100080901,10092528.0,nilons ginger paste,30 g,masala,spices & masalas,,,Nilon's,0.0,0.0
100101387,10113607.0,nilons ginger paste,200 g,masala,spices & masalas,,,Nilon's,0.0,0.0
100018390,10021425.0,nut walker honey coated peanuts,45 g,snacks,snacks,snacks,namkeen,Nut Walker,0.0,0.0
100063024,10071766.0,prs whole ajwain,,masala,spices & masalas,spices & masalas,ajwain,PRS,0.0,0.0
100063025,10071765.0,prs whole ajwain,100 gm,masala,spices & masalas,spices & masalas,ajwain,PRS,0.0,0.0
100105691,10117562.0,pansari fresh dalchini,50 g,masala,spices & masalas,spices & masalas,whole spices,Pansari,0.0,0.0
100075437,10086324.0,pansari fresh dalchini,25 g,masala,spices & masalas,spices & masalas,whole spices,Pansari,0.0,0.0
100050535,10058224.0,parle platina mexitos smoky jalapeno nacho chips,70 g,snacks,,,chips,Parle,0.0,0.0
100066056,10075390.0,parrot jaiphal,50 gm,masala,spices & masalas,spices & masalas,powdered spices,Parrot,0.0,0.0
100067921,10077685.0,parth hing,25 g,masala,spices & masalas,spices & masalas,hing,Parth,0.0,0.0
100103696,10115674.0,parth hing,100 g,masala,spices & masalas,spices & masalas,hing,Parth,0.0,0.0
100092720,10105411.0,patanjali coriander powder,500 g,masala,spices & masalas,spices & masalas,powdered coriander,Patanjali,0.0,0.0
100076900,10087978.0,prakash corn mix,,snacks,snacks,snacks,nachos,Prakash,0.0,0.0
100004876,10005602.0,pringles xtra spicy chilli sauce,175 g,snacks,snacks,snacks,potato wafers,Pringles,0.0,0.0
100111894,10123635.0,raghuvanshi bhakharwadi,500 g,snacks,,,indian savouries,Raghuvanshi,0.0,0.0
100017164,10019967.0,ramas biryani masala powder,100 g,masala,spices & masalas,spices & masalas,blended spices,Rama's,0.0,0.0
100087064,10099447.0,ramdev sev ratlami ziplock pouch,400 g,snacks,snacks,snacks,branded mixture,Ramdev,0.0,0.0
100016738,10019503.0,roopak butter chicken masala,100 gm,masala,spices & masalas,spices & masalas,blended spices,Roopak,0.0,0.0
100104417,10116357.0,sahibaa garam masala,100 g,masala,spices & masalas,spices & masalas,garam masala,Sahiba brand,0.0,0.0
100013176,10048119.0,sahibaa garam masala,200 g,masala,spices & masalas,spices & masalas,garam masala,Sahiba brand,0.0,0.0
100089630,10102222.0,sainik tea masala,100 gm,masala,spices & masalas,,,Sainik,0.0,0.0
100031166,10037102.0,sakthi chilli powder,200 g,,spices & masalas,spices & masalas,powdered spices,Sakthi,0.0,0.0
100115103,10126844.0,sakthi chilli powder,100 g,masala,spices & masalas,spices & masalas,powdered spices,Sakthi,0.0,0.0
100039965,10047589.0,sakthi chilli powder,500 g,,spices & masalas,spices & masalas,powdered spices,Sakthi,0.0,0.0
100051787,10059459.0,sakthi chilli powder,50 g,masala,spices & masalas,spices & masalas,red chilli powder,Sakthi,0.0,0.0
100142959,10154700.0,sakthi tamarind rice powder,50 g,masala,spices & masalas,spices & masalas,blended masalas,Sakthi,0.0,0.0
100102207,10114395.0,samrudhi black sesame,50 g,masala,spices & masalas,spices & masalas,powdered spices,Samrudhi,0.0,0.0
100065932,10075240.0,samrudhi black sesame,,masala,spices & masalas,spices & masalas,powdered spices,Samrudhi,0.0,0.0
100149529,10161270.0,samrudhi black sesame,100 g,masala,spices & masalas,spices & masalas,whole spices,Samrudhi,0.0,0.0
100149445,10161186.0,shrinathji fine mustard,100 g,masala,spices & masalas,spices & masalas,whole spices,Shreenathji,0.0,0.0
100149735,10161476.0,shrinathji fine mustard,200 g,masala,spices & masalas,spices & masalas,whole spices,Shrinathji,0.0,0.0
100104148,10116108.0,shrinathji whole black pep,per 100 gm,masala,spices & masalas,spices & masalas,whole spices,Shreenathji,0.0,0.0
100082555,10094366.0,shrinathji whole black pep,per 200 g,masala,spices & masalas,spices & masalas,black pepper powder,Shri Nathji,0.0,0.0
100079143,10090470.0,simran chicken masala,50 gm,,spices & masalas,spices & masalas,blended spices,Simran,0.0,0.0
100072356,10082718.0,surya chole masala,,masala,spices & masalas,spices & masalas,blended spices,Surya Food,0.0,0.0
100100759,10112984.0,surya chole masala,100g,,spices & masalas,spices & masalas,blended spices,Surya Food,0.0,0.0
100072355,10082717.0,surya chole masala,50 g,masala,spices & masalas,spices & masalas,blended spices,Surya Food,0.0,0.0
100135205,10146946.0,surya rai,50 g,,spices & masalas,spices & masalas,whole spices,Surya,0.0,0.0
100100770,10112995.0,surya rai,200 g,masala,spices & masalas,spices & masalas,mustard seeds,Surya Food,0.0,0.0
100072562,10082957.0,surya rai,100 g,masala,spices & masalas,spices & masalas,mustard seeds,Surya Food,0.0,0.0
100056380,10064330.0,tiger badam mix milky flavour,20 ml,masala,spices & masalas,spices & masalas,powdered spices,Tiger,0.0,0.0
100083954,10095967.0,tong garden tropical nuts and fruits mix,180 g,snacks,snacks,snacks,nut mixes,Tong Garden,0.0,0.0
100084064,10096083.0,true elements harippa tangy cider roasted flax seeds,100 gm,snacks,snacks,snacks,roasted alsi/flax seed,True Elements,0.0,0.0
100045802,10053425.0,waghmare chole masala,15 g,masala,spices & masalas,spices & masalas,blended spices,Waghmare,0.0,0.0
100018404,10021441.0,walkers sweet chilli coated peanuts,40 g,snacks,snacks,snacks,salted cashew nuts,Walkers,0.0,0.0
100059509,10067987.0,aachi pusu turmeric powder,50 g PP,masala,spices & masalas,spices & masalas,whole spices,FPS,0.0,0.0
100031242,10037185.0,aachi pusu turmeric powder,,,spices & masalas,spices & masalas,turmeric powder,Aachi Masala,0.0,0.0
100102707,10114785.0,aatash ginger garlic paste,50 g,masala,spices & masalas,,,Aatash,0.0,0.0
100036426,10043659.0,aatash ginger garlic paste,200 g,,spices & masalas,,,Aatash,0.0,0.0
100026442,10031049.0,all natural red pepper mill,20 g,masala,spices & masalas,spices & masalas,whole spices,All Natural,0.0,0.0
100020217,10023599.0,as chefs cook spicy chettinad,200 g,masala,spices & masalas,,,As Chefs Cook,0.0,0.0
100039096,10046681.0,baba ji bikaneri namkeen,400 g,,snacks,snacks,namkeen,Babaji,0.0,0.0
100118039,10129780.0,badshah nawabi meat masala,200 g,masala,spices & masalas,spices & masalas,blended masalas,Badshah,0.0,0.0002200580894944
100092503,10105207.0,badshah nawabi meat masala,50 g,masala,spices & masalas,spices & masalas,blended masalas,Badshah,0.0,0.0002200580894944
100030767,10036602.0,badshah nawabi meat masala,100 g,masala,spices & masalas,spices & masalas,blended masalas,Badshah,0.0002052444576192,0.0002200580894944
100093099,10105754.0,badshah nawabi meat masala,1 kg,masala,spices & masalas,spices & masalas,blended masalas,Badshah,1.4813631875225844e-05,0.0002200580894944
100143959,10155700.0,badshah nawabi meat masala,10 g,masala,spices & masalas,spices & masalas,blended masalas,Badshah,0.0,0.0002200580894944
100016940,10019722.0,bakers tandoori chicken masala,50 g,masala,spices & masalas,spices & masalas,blended spices,Bakers,0.0,0.0
100106302,10118157.0,best farm cardamom green,100 g,masala,spices & masalas,spices & masalas,whole spices,Best Farm,0.0,0.0
100053199,10060986.0,best farm cardamom green,50 g,masala,spices & masalas,spices & masalas,whole cardamon,Best Farm,0.0,0.0
100085966,10098209.0,bikaji pani puri,30 gm,snacks,snacks,,other snacks,Bikaji Foods,0.0,0.0
100064075,10073041.0,cbs s mustard,50 gm,masala,spices & masalas,spices & masalas,mustard seeds,CBS,0.0,0.0
100105742,10117613.0,cbs cinnamon,5 g,masala,spices & masalas,spices & masalas,cinnamon,CBS,0.0,0.0
100069994,10098131.0,cbs cinnamon,20 g,masala,spices & masalas,spices & masalas,cinnamon,CBS,0.0,0.0
100036273,10043496.0,charlies salted boondi,180 g,snacks,snacks,snacks,namkeen,Charlie,0.0,0.0
100100085,10112333.0,chef urbano hot smoked paprika,250 g,masala,spices & masalas,spices & masalas,whole spices,Chef Urbano,0.0,0.0
100085723,10097901.0,chef urbano hot smoked paprika,100 g,masala,spices & masalas,,,Chef Urbano,0.0,0.0
100035933,10043116.0,chhedas yellow banana chips,500 g,snacks,snacks,snacks,banana chips - branded,Chhedas,0.0,0.0004867386474719
100033150,10039679.0,chhedas yellow banana chips,170 g,snacks,,,chips,Chheda's,0.0004867386474719,0.0004867386474719
100035934,10098259.0,chhedas yellow banana chips,,snacks,snacks,snacks,banana chips - branded,Chhedas,0.0,0.0004867386474719
100066831,10076392.0,chukde garam masala,50 gm,,spices & masalas,spices & masalas,garam masala,Chukde,0.0,0.0
100149473,10161214.0,chukde garam masala,100 g,masala,spices & masalas,spices & masalas,blended masalas,Chukde,0.0,0.0
100013200,10015236.0,chukde garam masala,100 gm,masala,spices & masalas,spices & masalas,garam masala,Chuk De,0.0,0.0
100030790,10036631.0,das plusfood ajwain,500 g,masala,spices & masalas,spices & masalas,whole spices,Das Plusfood,0.0,0.0
100104803,10116721.0,das plusfood ajwain,100 g,masala,spices & masalas,spices & masalas,whole spices,Das,0.0,0.0
100010434,10012092.0,dr oetker natural red food colour,38 ml,masala,spices & masalas,,,Dr Oetker,0.0,0.0
100106102,10117959.0,ekgaon neem powder,100 g,masala,spices & masalas,spices & masalas,blended spices,Ekgaon,0.0,0.0
100085774,10097989.0,ekgaon neem powder,50 g,masala,spices & masalas,spices & masalas,other spice powder,Ekgaon,0.0,0.0
100155241,,essar jeera salt cookies,250 g,snacks,,,indian savouries,Essar,0.0,0.0
100035938,10043121.0,ever green sabudana potato sticks,100 g,snacks,snacks,snacks,potato chips branded,Ever Green,0.0,0.0
100021022,10024475.0,everest kuti lal red chilli powder,500 g,,spices & masalas,spices & masalas,red chilli powder,Everest,0.0,0.0
100105818,10117688.0,everest kuti lal red chilli powder,200 g,masala,spices & masalas,spices & masalas,red chilli powder,Everest,0.0,0.0
100051450,10059114.0,garden cruncho tempting masala,15 g,snacks,snacks,snacks,potato chips branded,Garden,0.0,0.0
100043947,10051478.0,garden cruncho tempting masala,14 g,snacks,snacks,snacks,potato chips branded,Garden,0.0,0.0
100099571,10111851.0,grihasthi chatpata chat masala,50 g,masala,spices & masalas,spices & masalas,blended spices,Grihasthi,0.0,0.0
100103143,10115166.0,grihasthi chatpata chat masala,100 g,masala,spices & masalas,spices & masalas,blended spices,Grihasthi,0.0,0.0
